 time            V("/vd1")       V("/vd2")       V("/vcont")     V("/vload")    
 9.13155000e+00  1.39333360e+00  4.95935123e+00  3.19691095e+02  4.97811962e+00 
 9.14155000e+00  1.39456890e+00  4.95936778e+00  3.20040095e+02  4.97820661e+00 
 9.15155000e+00  1.39317880e+00  4.95934755e+00  3.20389095e+02  4.97812012e+00 
 9.16155000e+00  1.39441503e+00  4.95936417e+00  3.20738095e+02  4.97820711e+00 
 9.17155000e+00  1.39302759e+00  4.95934396e+00  3.21087095e+02  4.97812061e+00 
 9.18155000e+00  1.39426467e+00  4.95936065e+00  3.21436095e+02  4.97820759e+00 
 9.19155000e+00  1.39287987e+00  4.95934045e+00  3.21785095e+02  4.97812109e+00 
 9.20155000e+00  1.39411775e+00  4.95935720e+00  3.22134095e+02  4.97820806e+00 
 9.21155000e+00  1.39273557e+00  4.95933702e+00  3.22483095e+02  4.97812156e+00 
 9.22155000e+00  1.39397418e+00  4.95935384e+00  3.22832095e+02  4.97820852e+00 
 9.23155000e+00  1.39259461e+00  4.95933367e+00  3.23181095e+02  4.97812202e+00 
 9.24155000e+00  1.39383389e+00  4.95935055e+00  3.23530095e+02  4.97820897e+00 
 9.25155000e+00  1.39245690e+00  4.95933039e+00  3.23879095e+02  4.97812247e+00 
 9.26155000e+00  1.39369680e+00  4.95934734e+00  3.24228095e+02  4.97820941e+00 
 9.27155000e+00  1.39232236e+00  4.95932719e+00  3.24577095e+02  4.97812290e+00 
 9.28155000e+00  1.39356283e+00  4.95934421e+00  3.24926095e+02  4.97820984e+00 
 9.29155000e+00  1.39219093e+00  4.95932406e+00  3.25275095e+02  4.97812333e+00 
 9.30155000e+00  1.39343191e+00  4.95934114e+00  3.25624095e+02  4.97821026e+00 
 9.31155000e+00  1.39206252e+00  4.95932101e+00  3.25973095e+02  4.97812375e+00 
 9.32155000e+00  1.39330398e+00  4.95933815e+00  3.26322095e+02  4.97821067e+00 
 9.33155000e+00  1.39193707e+00  4.95931802e+00  3.26671095e+02  4.97812416e+00 
 9.34155000e+00  1.39317895e+00  4.95933522e+00  3.27020095e+02  4.97821107e+00 
 9.35155000e+00  1.39181449e+00  4.95931510e+00  3.27369095e+02  4.97812455e+00 
 9.36155000e+00  1.39305676e+00  4.95933236e+00  3.27718095e+02  4.97821146e+00 
 9.37155000e+00  1.39169473e+00  4.95931225e+00  3.28067095e+02  4.97812494e+00 
 9.38155000e+00  1.39293734e+00  4.95932957e+00  3.28416095e+02  4.97821184e+00 
 9.39155000e+00  1.39157772e+00  4.95930946e+00  3.28765095e+02  4.97812532e+00 
 9.40155000e+00  1.39282063e+00  4.95932684e+00  3.29114095e+02  4.97821222e+00 
 9.41155000e+00  1.39146339e+00  4.95930674e+00  3.29463095e+02  4.97812570e+00 
 9.42155000e+00  1.39270656e+00  4.95932417e+00  3.29812095e+02  4.97821258e+00 
 9.43155000e+00  1.39135166e+00  4.95930407e+00  3.30161095e+02  4.97812606e+00 
 9.44155000e+00  1.39259507e+00  4.95932157e+00  3.30510095e+02  4.97821294e+00 
 9.45155000e+00  1.39124250e+00  4.95930147e+00  3.30859095e+02  4.97812641e+00 
 9.46155000e+00  1.39248610e+00  4.95931902e+00  3.31208095e+02  4.97821328e+00 
 9.47155000e+00  1.39113581e+00  4.95929893e+00  3.31557095e+02  4.97812676e+00 
 9.48155000e+00  1.39237958e+00  4.95931653e+00  3.31906095e+02  4.97821363e+00 
 9.49155000e+00  1.39103156e+00  4.95929644e+00  3.32255095e+02  4.97812710e+00 
 9.50155000e+00  1.39227546e+00  4.95931410e+00  3.32604095e+02  4.97821396e+00 
 9.51155000e+00  1.39092969e+00  4.95929401e+00  3.32953095e+02  4.97812743e+00 
 9.52155000e+00  1.39217369e+00  4.95931172e+00  3.33302095e+02  4.97821428e+00 
 9.53155000e+00  1.39083012e+00  4.95929163e+00  3.33651095e+02  4.97812775e+00 
 9.54155000e+00  1.39207419e+00  4.95930940e+00  3.34000095e+02  4.97821460e+00 
 9.55155000e+00  1.39073281e+00  4.95928931e+00  3.34349095e+02  4.97812807e+00 
 9.56155000e+00  1.39197692e+00  4.95930713e+00  3.34698095e+02  4.97821491e+00 
 9.57155000e+00  1.39063771e+00  4.95928704e+00  3.35047095e+02  4.97812838e+00 
 9.58155000e+00  1.39188184e+00  4.95930491e+00  3.35396095e+02  4.97821521e+00 
 9.59155000e+00  1.39054475e+00  4.95928482e+00  3.35745095e+02  4.97812868e+00 
 9.60155000e+00  1.39178887e+00  4.95930274e+00  3.36094095e+02  4.97821551e+00 
 9.61155000e+00  1.39045389e+00  4.95928265e+00  3.36443095e+02  4.97812898e+00 
 9.62155000e+00  1.39169797e+00  4.95930062e+00  3.36792095e+02  4.97821580e+00 
 9.63155000e+00  1.39036509e+00  4.95928053e+00  3.37141095e+02  4.97812927e+00 
 9.64155000e+00  1.39160910e+00  4.95929855e+00  3.37490095e+02  4.97821608e+00 
 9.65155000e+00  1.39027828e+00  4.95927845e+00  3.37839095e+02  4.97812955e+00 
 9.66155000e+00  1.39152219e+00  4.95929653e+00  3.38188095e+02  4.97821636e+00 
 9.67155000e+00  1.39019341e+00  4.95927642e+00  3.38537095e+02  4.97812983e+00 
 9.68155000e+00  1.39143722e+00  4.95929455e+00  3.38886095e+02  4.97821663e+00 
 9.69155000e+00  1.39011045e+00  4.95927444e+00  3.39235095e+02  4.97813010e+00 
 9.70155000e+00  1.39135412e+00  4.95929261e+00  3.39584095e+02  4.97821690e+00 
 9.71155000e+00  1.39002934e+00  4.95927250e+00  3.39933095e+02  4.97813036e+00 
 9.72155000e+00  1.39127286e+00  4.95929072e+00  3.40282095e+02  4.97821716e+00 
 9.73155000e+00  1.38995005e+00  4.95927060e+00  3.40631095e+02  4.97813062e+00 
 9.74155000e+00  1.39119339e+00  4.95928887e+00  3.40980095e+02  4.97821741e+00 
 9.75155000e+00  1.38987253e+00  4.95926874e+00  3.41329095e+02  4.97813087e+00 
 9.76155000e+00  1.39111566e+00  4.95928706e+00  3.41678095e+02  4.97821766e+00 
 9.77155000e+00  1.38979672e+00  4.95926693e+00  3.42027095e+02  4.97813112e+00 
 9.78155000e+00  1.39103964e+00  4.95928529e+00  3.42376095e+02  4.97821790e+00 
 9.79155000e+00  1.38972261e+00  4.95926515e+00  3.42725095e+02  4.97813136e+00 
 9.80155000e+00  1.39096528e+00  4.95928356e+00  3.43074095e+02  4.97821814e+00 
 9.81155000e+00  1.38965013e+00  4.95926341e+00  3.43423095e+02  4.97813159e+00 
 9.82155000e+00  1.39089254e+00  4.95928187e+00  3.43772095e+02  4.97821837e+00 
 9.83155000e+00  1.38957926e+00  4.95926172e+00  3.44121095e+02  4.97813182e+00 
 9.84155000e+00  1.39082139e+00  4.95928021e+00  3.44470095e+02  4.97821859e+00 
 9.85155000e+00  1.38950995e+00  4.95926006e+00  3.44819095e+02  4.97813205e+00 
 9.86155000e+00  1.39075178e+00  4.95927860e+00  3.45168095e+02  4.97821881e+00 
 9.87155000e+00  1.38944217e+00  4.95925843e+00  3.45517095e+02  4.97813227e+00 
 9.88155000e+00  1.39068368e+00  4.95927702e+00  3.45866095e+02  4.97821903e+00 
 9.89155000e+00  1.38937588e+00  4.95925684e+00  3.46215095e+02  4.97813249e+00 
 9.90155000e+00  1.39061706e+00  4.95927547e+00  3.46564095e+02  4.97821924e+00 
 9.91155000e+00  1.38931104e+00  4.95925528e+00  3.46913095e+02  4.97813270e+00 
 9.92155000e+00  1.39055188e+00  4.95927395e+00  3.47262095e+02  4.97821945e+00 
 9.93155000e+00  1.38924762e+00  4.95925376e+00  3.47611095e+02  4.97813290e+00 
 9.94155000e+00  1.39048809e+00  4.95927248e+00  3.47960095e+02  4.97821965e+00 
 9.95155000e+00  1.38918559e+00  4.95925227e+00  3.48309095e+02  4.97813311e+00 
 9.96155000e+00  1.39042568e+00  4.95927103e+00  3.48658095e+02  4.97821985e+00 
 9.97155000e+00  1.38912491e+00  4.95925081e+00  3.49007095e+02  4.97813330e+00 
 9.98155000e+00  1.39036460e+00  4.95926961e+00  3.49356095e+02  4.97822004e+00 
 9.99155000e+00  1.38906556e+00  4.95924939e+00  3.49705095e+02  4.97813350e+00 
 1.00000000e+01  1.39030937e+00  4.95926834e+00  3.50000000e+02  4.97822022e+00 
 1.00010000e+01  1.38967775e+00  4.95925855e+00  3.50000000e+02  4.97817689e+00 
 1.00030000e+01  1.38967446e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.00070000e+01  1.38967492e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.00150000e+01  1.38967437e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.00250000e+01  1.38967497e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.00350000e+01  1.38967432e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.00450000e+01  1.38967501e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.00550000e+01  1.38967429e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.00650000e+01  1.38967505e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.00750000e+01  1.38967425e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.00850000e+01  1.38967508e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.00950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.01050000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.01150000e+01  1.38967419e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.01250000e+01  1.38967514e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.01350000e+01  1.38967417e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.01450000e+01  1.38967516e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.01550000e+01  1.38967415e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.01650000e+01  1.38967518e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.01750000e+01  1.38967413e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.01850000e+01  1.38967519e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.01950000e+01  1.38967412e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.02050000e+01  1.38967521e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.02150000e+01  1.38967410e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.02250000e+01  1.38967522e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.02350000e+01  1.38967409e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.02450000e+01  1.38967523e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.02550000e+01  1.38967408e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.02650000e+01  1.38967524e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.02750000e+01  1.38967407e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.02850000e+01  1.38967525e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.02950000e+01  1.38967407e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.03050000e+01  1.38967526e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.03150000e+01  1.38967406e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.03250000e+01  1.38967526e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.03350000e+01  1.38967405e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.03450000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.03550000e+01  1.38967405e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.03650000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.03750000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.03850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.03950000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.04050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.04150000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.04250000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.04350000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.04450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.04550000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.04650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.04750000e+01  1.38967403e+00  4.95925859e+00  3.50000000e+02  4.97817690e+00 
 1.04850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.04950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.05050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.05150000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.05250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.05350000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.05450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.05550000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.05650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.05750000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.05850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.05950000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.06050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.06150000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.06250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.06350000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.06450000e+01  1.38967530e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.06550000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.06650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.06750000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.06850000e+01  1.38967530e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.06950000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.07050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.07150000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.07250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.07350000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.07450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.07550000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.07650000e+01  1.38967530e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.07750000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.07850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.07950000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.08050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.08150000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.08250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.08350000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.08450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.08550000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.08650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.08750000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.08850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.08950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.09050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.09150000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.09250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.09350000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.09450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.09550000e+01  1.38967402e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.09650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.09750000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.09850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.09950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.10050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.10150000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.10250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.10350000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.10450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.10550000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.10650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.10750000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.10850000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.10950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.11050000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.11150000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.11250000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.11350000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.11450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.11550000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.11650000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.11750000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.11850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.11950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.12050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.12150000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.12250000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.12350000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.12450000e+01  1.38967529e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.12550000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.12650000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.12750000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.12850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.12950000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.13050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.13150000e+01  1.38967403e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.13250000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.13350000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.13450000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.13550000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.13650000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.13750000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.13850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.13950000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.14050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.14150000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.14250000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.14350000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.14450000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.14550000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.14650000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.14750000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.14850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.14950000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.15050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.15150000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.15250000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.15350000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.15450000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.15550000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.15650000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.15750000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.15850000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.15950000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.16050000e+01  1.38967528e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.16150000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.16250000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.16350000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.16450000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.16550000e+01  1.38967404e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.16650000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.16750000e+01  1.38967405e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.16850000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.16950000e+01  1.38967405e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.17050000e+01  1.38967527e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
